symbol,security,gics_sector,gics_industry,country,region,report_url,report year,annual carbon emissions (tonnes co₂),annual water consumption (cubic meters),renewable energy usage (mwh),sustainable materials usage ratio (percent),waste recycling rate (percent)
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2001.pdf,2001,,4430.0,23.4,,
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2014.pdf,2014,109.2,1868.91,11800.0,,81.9
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2009.pdf,2009,,818000.0,1.0,,65.0
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2020.pdf,2020,2143.0,,3600.0,,90.0
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2003.pdf,2003,,2856000.0,727000000.0,,5.0
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2013.pdf,2013,,1194175.0,12800.0,,80.8
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2005.pdf,2005,,2746000.0,16.0,,73.0
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2017.pdf,2017,,,6000.0,,95.0
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2015.pdf,2015,59000.0,358800.0,5050.0,0.0,89.0
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2002.pdf,2002,,4061000.0,19.0,,
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2008.pdf,2008,128.6,1075.0,1.0,,83.0
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2021.pdf,2021,,453000.0,6.4,48.0,94.0
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2016.pdf,2016,59000.0,155000.0,5850.0,,89.0
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2004.pdf,2004,,2671000.0,6.0,,
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2012.pdf,2012,,1269427.0,14.2,65.0,95.6
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2018.pdf,2018,1200.0,,32.0,,93.0
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2010.pdf,2010,,938000.0,1.0,,94.0
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2006.pdf,2006,212.0,1212000.0,199.0,,93.0
A,Agilent Technologies Inc,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_A_2011.pdf,2011,121753.0,1072810.0,13600.0,,
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,US,North America,https://www.are.com/cr/AREESG2020.pdf,2020,,1806857.55,251700.0,,38.5
ALGN,Align Technology,Health Care,Health Care Supplies,US,North America,https://csrreportbuilder.intel.com/pdfbuilder/pdfs/CSR-2019-20-Full-Report.pdf,2019,,,,,80.0
ALL,Allstate Corp,Financials,Property & Casualty Insurance,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_ALL_2022.pdf,2022,1044.0,21445000.0,51.0,,90.0
GOOGL,Alphabet Inc Class A,Communication Services,Interactive Media & Services,US,North America,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2017/BMW-Group-SustainableValueReport-2017--EN.pdf,2017,,,,,
GOOGL,Alphabet Inc Class A,Communication Services,Interactive Media & Services,US,North America,https://www.bmwgroup.com/content/dam/grpw/websites/bmwgroup_com/ir/downloads/en/2016/2016-BMW-Group-Sustainable-Value-Report.pdf,2016,,9903.0,,,97.0
GOOGL,Alphabet Inc Class A,Communication Services,Interactive Media & Services,US,North America,https://abc.xyz/assets/43/44/675b83d7455885c4615d848d52a4/goog-10-k-2023.pdf,2023,,,100.0,,
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2011.pdf,2011,,,,,
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2019.pdf,2019,,,2.1,,
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2014.pdf,2014,438776.0,6435197.0,,,91.1
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2010.pdf,2010,,,,,
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2021.pdf,2021,,,,,
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2016.pdf,2016,391809.0,2489000000.0,,,79.4
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2017.pdf,2017,355305.0,2192000000.0,,,69.4
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2012.pdf,2012,,,,,
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2020.pdf,2020,,,,,
MO,Altria Group Inc,Consumer Staples,Tobacco,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_MO_2015.pdf,2015,192293.0,,,,
AMZN,Amazon.com Inc.,Consumer Discretionary,Internet & Direct Marketing Retail,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMZN_2022.pdf,2022,,,90.0,100.0,12.0
AMZN,Amazon.com Inc.,Consumer Discretionary,Internet & Direct Marketing Retail,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMZN_2020.pdf,2020,,,,,
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2013.pdf,2013,42300000.0,,,,
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2020.pdf,2020,117800.0,,240000.0,,
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2022.pdf,2022,22500000.0,1817440.26,1700000.0,,
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2010.pdf,2010,1200000.0,,,,
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2015.pdf,2015,5000.0,,14000000.0,,100.0
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2018.pdf,2018,36037000.0,,100.0,,
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2021.pdf,2021,19000000.0,,1350000.0,,
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2014.pdf,2014,35142.0,,,,
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2017.pdf,2017,34451.0,,100.0,,
AAL,American Airlines Group,Industrials,Airlines,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAL_2009.pdf,2009,,,,,
AIG,American International Group,Financials,Property & Casualty Insurance,US,North America,https://www.aig.com/content/dam/aig/america-canada/us/documents/about-us/report/aig-sustainability-report-2023.pdf,2023,33723.0,,11.0,,
AWK,American Water Works Company Inc,Utilities,Water Utilities,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_AWK_2018.pdf,2018,21.0,,14900.0,,
AMP,Ameriprise Financial,Financials,Asset Management & Custody Banks,US,North America,https://www.ameriprise.com/binaries/content/assets/ampcom/2021-responsible-business-report-ameriprise.pdf,2021,46574.0,,,,
ABC,AmerisourceBergen Corp,Health Care,Health Care Distributors,US,North America,https://www.amerisourcebergen.com/-/media/assets/amerisourcebergen/pdf/AmerisourceBergen_2021_GS_ESG_reportingindex.pdf,2021,214595.0,1307831.0,19.0,,80.0
AMGN,Amgen Inc.,Health Care,Biotechnology,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMGN_2013.pdf,2013,,4260.0,,,51.3
AMGN,Amgen Inc.,Health Care,Biotechnology,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMGN_2014.pdf,2014,38500.0,269000.0,,,50.4
AMGN,Amgen Inc.,Health Care,Biotechnology,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMGN_2021.pdf,2021,1810000.0,18662071.3,63100.0,,
AON,Aon plc,Financials,Insurance Brokers,US,North America,https://assets.aon.com/-/media/files/aon/about/impact/2023/aon-2023-impact-report.pdf,2023,,33.9,50.0,,
APA,Apache Corporation,Energy,Oil & Gas Exploration & Production,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NYSE_APA_2018.pdf,2018,4900000.0,1540000000.0,30.0,,81.0
AIV,Apartment Investment & Management,Real Estate,Residential REITs,US,North America,https://group.dhl.com/content/dam/deutschepostdhl/en/media-center/responsibility/dpdhl-sustainability-report-2019.pdf,2019,43100000.0,,,,
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAPL_2014.pdf,2014,33800000.0,2317181.0,527698368.0,98.0,
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAPL_2017.pdf,2017,29500000.0,,96.0,99.0,95.0
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAPL_2018.pdf,2018,2600000.0,3785410.0,100.0,100.0,71.0
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAPL_2022.pdf,2022,180000.0,5299574.0,100.0,20.0,68.0
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAPL_2016.pdf,2016,383470.0,2000000.0,93.0,60.0,63.0
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAPL_2015.pdf,2015,34200000.0,1839812.0,100.0,67.0,
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAPL_2019.pdf,2019,,4921033.0,100.0,40.0,100.0
AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AAPL_2021.pdf,2021,22600000.0,4883178.9,100.0,40.0,90.0
AMAT,Applied Materials Inc.,Information Technology,Semiconductor Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/a/NASDAQ_AMAT_2018.pdf,2018,9.0,6.0,31.0,,81.0
ATO,Atmos Energy Corp,Utilities,Gas Utilities,US,North America,https://www.atmosenergy.com/sustainability/images/appendix/AtmosEnergy_2023_ExecutiveSummary.pdf,2023,13631273.0,28262000.0,,,65.0
T,AT&T Inc.,Communication Services,Integrated Telecommunication Services,US,North America,https://about.att.com/ecms/dam/csr/2023/ESG/ATT-Sustainability-Summary.pdf,2023,,,,,
BK,The Bank of New York Mellon Corp.,Financials,Asset Management & Custody Banks,US,North America,https://www.bny.com/assets/corporate/documents/pdf/csr/2016-csr-report.pdf,2016,32000.0,1556500.98,324000.0,,75.0
BK,The Bank of New York Mellon Corp.,Financials,Asset Management & Custody Banks,US,North America,https://www.bny.com/assets/corporate/documents/pdf/csr/2013-csr-full-report.pdf,2013,240178.0,,,,69.0
BK,The Bank of New York Mellon Corp.,Financials,Asset Management & Custody Banks,US,North America,https://www.bny.com/assets/corporate/documents/pdf/csr/2019-csr-report.pdf,2019,,,,,
BK,The Bank of New York Mellon Corp.,Financials,Asset Management & Custody Banks,US,North America,https://www.bnymellon.com/content/dam/bnymellon/documents/pdf/2023-sustainability-report.pdf,2023,208640.0,2840.0,93.58,80.0,96.22
BK,The Bank of New York Mellon Corp.,Financials,Asset Management & Custody Banks,US,North America,https://www.bny.com/assets/corporate/documents/pdf/csr/bny-mellon-2015-csr-full-report.pdf,2015,34600.0,1.71,368800.0,,69.0
BK,The Bank of New York Mellon Corp.,Financials,Asset Management & Custody Banks,US,North America,https://www.bnymellon.com/content/dam/bnymellon/documents/pdf/2021-enterprise-esg-report.pdf.coredownload.pdf,2021,35132.6,73578.0,100.0,85.0,100.0
BAX,Baxter International Inc.,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/NYSE_BAX_2019.pdf,2019,619000.0,14471000.0,2811.0,,75.0
BAX,Baxter International Inc.,Health Care,Health Care Equipment,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/NYSE_BAX_2021.pdf,2021,598000.0,14708000.0,846000.0,,
BBT,BB&T Corporation,Financials,Regional Banks,US,North America,https://filecache.investorroom.com/mr5ir_truist/764/Truist2022CorporateResponsibility.pdf,2022,61565.0,200723.0,0.0,,0.0
BBT,BB&T Corporation,Financials,Regional Banks,US,North America,https://www.truist.com/content/dam/truist-bank/us/en/documents/disclosures/non-lob/truist-2023-corporate-responsibility.pdf,2023,,291.23,,,69.3
BBT,BB&T Corporation,Financials,Regional Banks,US,North America,https://www.bny.com/assets/corporate/documents/pdf/csr/bny-mellon-2015-csr-full-report.pdf,2015,140000.0,,,62.0,52.0
BIIB,Biogen Inc.,Health Care,Biotechnology,US,North America,https://www.biogen.com/content/dam/corporate/international/global/en-US/docs/responsibility/reporting-and-principles/reports/Biogen-Corp-Citizen-report-2015.pdf,2015,433249.0,839769.0,100.0,,61.0
HRB,Block H&R,Consumer Discretionary,Specialized Consumer Services,US,North America,https://www.hrblock.com/pdf/hr-block-environmental-social-governance-report-2023.pdf,2023,17937.0,,,,
BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,US,North America,https://www.esg.bms.com/assets/bms/us/en-us/pdf/BMY-2020-ESG-Report.pdf,2020,320000.0,2450000000.0,100.0,,100.0
BMY,Bristol-Myers Squibb,Health Care,Health Care Distributors,US,North America,https://www.esg.bms.com/assets/bms/us/en-us/pdf/bmy-2021-esg-report.pdf,2021,370521.0,3168250000.0,7.0,,31.65
AVGO,Broadcom,Information Technology,Semiconductors,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/b/NASDAQ_AVGO_2021.pdf,2021,,2082994.64,,,43.0
COG,Cabot Oil & Gas,Energy,Oil & Gas Exploration & Production,US,North America,https://www.cabotcorp.com/~/media/files/reports/responsibility/cabot-corporation-sustainability-report-2014-2015.pdf,2015,,,,,
KMX,Carmax Inc,Consumer Discretionary,Specialty Stores,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_KMX_2022.pdf,2022,276438541.0,,17.23,,
KMX,Carmax Inc,Consumer Discretionary,Specialty Stores,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_KMX_2021.pdf,2021,,,43716357.0,,
KMX,Carmax Inc,Consumer Discretionary,Specialty Stores,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_KMX_2019.pdf,2019,,,393999.0,,29.0
CAT,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Trucks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CAT_2021.pdf,2021,1550000.0,404000000.0,24.2,,34.0
CBRE,CBRE Group,Real Estate,Real Estate Services,US,North America,https://www.cbre.com/-/media/project/cbre/dotcom/global/about/corporate-responsibility/cbre-2020-corporate-responsibility-report.pdf,2020,,3153.25,,,
CNC,Centene Corporation,Health Care,Managed Health Care,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CNC_2022.pdf,2022,2016819.0,,,,
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2019.pdf,2019,4000000.0,,29.0,,
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2013.pdf,2013,,,,100.0,30.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2020.pdf,2020,54000000.0,0.0,,29.0,
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2007.pdf,2007,60700000.0,,1273.0,,
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2008.pdf,2008,59600000.0,45000.0,1273.0,,
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2017.pdf,2017,63000000.0,,,100.0,25.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2010.pdf,2010,59200000.0,,,,59.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2004.pdf,2004,62500000.0,,500.0,,64.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2016.pdf,2016,66000000.0,,,100.0,
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2012.pdf,2012,3500000.0,,,,41.4
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2022.pdf,2022,20000.0,63000000.0,,,
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2005.pdf,2005,59700000.0,,1152.0,100.0,
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2011.pdf,2011,59800000.0,1000000.0,1250.0,100.0,
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2014.pdf,2014,56000000.0,,,,70.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2021.pdf,2021,,6397342.9,100.0,25.0,
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2009.pdf,2009,3700.0,,1273.0,,67.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2018.pdf,2018,66000000.0,,,100.0,33.0
CVX,Chevron Corp.,Energy,Integrated Oil & Gas,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CVX_2015.pdf,2015,57000000.0,78000000.0,,,75.0
CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CMG_2016.pdf,2016,,,15781211.0,100.0,37.0
CI,CIGNA Corp.,Health Care,Managed Health Care,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CI_2016.pdf,2016,232.0,,,,
CI,CIGNA Corp.,Health Care,Managed Health Care,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_CI_2018.pdf,2018,,,,,100.0
CSCO,Cisco Systems,Information Technology,Communications Equipment,US,North America,https://www.cisco.com/c/dam/assets/csr/pdf/CSR-Report-2018.pdf,2018,,3394.0,40.0,35.0,
CSCO,Cisco Systems,Information Technology,Communications Equipment,US,North America,https://www.cisco.com/c/dam/assets/csr/pdf/CSR_Report_2015.pdf,2015,500000.0,,71.9,30.0,25.0
CSCO,Cisco Systems,Information Technology,Communications Equipment,US,North America,https://www.cisco.com/c/dam/assets/csr/pdf/CSR-Report-2017.pdf,2017,11493.0,2223000.0,77.0,30.0,
C,Citigroup Inc.,Financials,Diversified Banks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_C_2019.pdf,2019,,4336083.0,1310600.0,,
C,Citigroup Inc.,Financials,Diversified Banks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_C_2022.pdf,2022,,946.35,,,
C,Citigroup Inc.,Financials,Diversified Banks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_C_2020.pdf,2020,,3782392.0,,,22.8
C,Citigroup Inc.,Financials,Diversified Banks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_C_2021.pdf,2021,,3619630.0,,,22.76
C,Citigroup Inc.,Financials,Diversified Banks,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_C_2018.pdf,2018,,,,,
KO,Coca-Cola Company,Consumer Staples,Soft Drinks,US,North America,https://www.coca-colacompany.com/content/dam/company/us/en/policies/pdf/sustainability/2016-sustainability-report-the-coca-cola-company.pdf,2016,,,,30.0,59.3
KO,Coca-Cola Company,Consumer Staples,Soft Drinks,US,North America,https://www.coca-colacompany.com/content/dam/company/us/en/reports/pdf/coca-cola-business-environmental-social-governance-report-2020.pdf,2020,,1.84,,11.5,60.0
KO,Coca-Cola Company,Consumer Staples,Soft Drinks,US,North America,https://www.coca-colacompany.com/content/dam/company/us/en/reports/coca-cola-business-and-sustainability-report-2019.pdf,2019,,273700000.0,,10.0,59.0
KO,Coca-Cola Company,Consumer Staples,Soft Drinks,US,North America,https://www.coca-colacompany.com/content/dam/company/us/en/reports/coca-cola-business-environmental-social-governance-report-2021.pdf,2021,5490000.0,1.81,12.0,23.0,61.0
KO,Coca-Cola Company,Consumer Staples,Soft Drinks,US,North America,https://www.coca-colacompany.com/content/dam/journey/us/en/policies/pdf/safety-health/coca-cola-business-and-sustainability-report-2018.pdf,2018,25500000.0,298797.0,,56.0,56.0
KO,Coca-Cola Company,Consumer Staples,Soft Drinks,US,North America,https://www.coca-colacompany.com/content/dam/company/us/en/reports/coca-cola-business-sustainability-report-2022.pdf,2022,,291000000000.0,21.0,15.0,61.0
CL,Colgate-Palmolive,Consumer Staples,Household Products,US,North America,https://www.colgatepalmolive.com/content/dam/cp-sites/corporate/corporate-2021/reports/2013/colgate-corporate-social-responsibility-sustainability-report-2013.pdf,2013,,1.6,,50.0,
CL,Colgate-Palmolive,Consumer Staples,Household Products,US,North America,https://www.colgatepalmolive.com/content/dam/cp-sites/corporate/corporate/common/pdf/sustainability/colgate-palmolive-sustainability-and-social-impact-final-report-2022.pdf,2022,,,,,
CL,Colgate-Palmolive,Consumer Staples,Household Products,US,North America,https://www.colgatepalmolive.com/content/dam/cp-sites/corporate/corporate-2021/reports/2016/sustainability-report-colgate-palmolive-2016.pdf,2016,531000.0,1.04,,41.0,40.0
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_COP_2022.pdf,2022,16014000.0,9200000.0,,,
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_COP_2018.pdf,2018,20300000.0,18300000.0,,,
ED,Consolidated Edison,Utilities,Electric Utilities,US,North America,https://lite.conedison.com/ehs/2021-sustainability-report/files/Sustainability-Report-2021.pdf,2021,39900000.0,,53.3,,
STZ,Constellation Brands,Consumer Staples,Distillers & Vintners,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_STZ_2019.pdf,2019,303842.0,,5500000.0,,99.0
STZ,Constellation Brands,Consumer Staples,Distillers & Vintners,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_STZ_2022.pdf,2022,,0.16,,,100.0
GLW,Corning Inc.,Information Technology,Electronic Components,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_GLW_2022.pdf,2022,,,190000.0,,
GLW,Corning Inc.,Information Technology,Electronic Components,US,North America,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/c/NYSE_GLW_2021.pdf,2021,,15693406.0,,,
