symbol,security,gics_sector,gics_industry,country,region,report_url,report_year
RI.PA,Pernod Ricard,Consumer Staples,Distillers & Vintners,FR,Europe,https://www.pernod-ricard.com/sites/default/files/inline-files/Annexure%20to%20CSR%20Report_PRI_CSR%20Program%20Report_30%20August%202019_0.pdf,2020.0
RI.PA,Pernod Ricard,Consumer Staples,Distillers & Vintners,FR,Europe,https://www.pernod-ricard.com/sites/default/files/news/downloads/2023-07/2023%20Pernod%20Ricard%20CSR%20Press%20kit%20Good%20Times%20from%20a%20Good%20Place.pdf,2023.0
PUB.PA,Publicis,Communication Services,Advertising,FR,Europe,https://publicisgroupe-csr-smart-data.com/assets/archives/en/document-de-reference-2015-en.pdf,2015.0
PUB.PA,Publicis,Communication Services,Advertising,FR,Europe,https://publicisgroupe-csr-smart-data.com/assets/archives/en/publicis-urd-2019-en.pdf,2019.0
PUB.PA,Publicis,Communication Services,Advertising,FR,Europe,https://documents.publicisgroupe.com/urd2022/PBS_PUBLICIS_URD_EN_2022_MEL_23_05_11.pdf,2022.0
PUB.PA,Publicis,Communication Services,Advertising,FR,Europe,https://publicisgroupe-csr-smart-data.com/assets/upload/en/Publicis%20Groupe%20Environmental%20Policy_2021.pdf,2021.0
PUB.PA,Publicis,Communication Services,Advertising,FR,Europe,https://documents.publicisgroupe.com/ag2018/DDR2017_VE.pdf,2018.0
PUB.PA,Publicis,Communication Services,Advertising,FR,Europe,https://www.publicisgroupe.com/sites/default/files/investors-document/2024-07/PBS-RFS2024-EN-MEL.pdf.pdf,2024.0
RNO.PA,Renault,Consumer Discretionary,Automobile Manufacturers,FR,Europe,https://www.renault-trucks.com/sites/corporate/files/2024-07/RT-Rapport-RSE-2023-EN-BD_02.pdf,2024.0
RNO.PA,Renault,Consumer Discretionary,Automobile Manufacturers,FR,Europe,https://www.nissan-global.com/EN/SUSTAINABILITY/LIBRARY/SR/2020/ASSETS/PDF/SR20_E_All.pdf,2020.0
RNO.PA,Renault,Consumer Discretionary,Automobile Manufacturers,FR,Europe,https://www.nissan-global.com/EN/SUSTAINABILITY/LIBRARY/SR/2022/ASSETS/PDF/SR22_E_All.pdf,2022.0
RNO.PA,Renault,Consumer Discretionary,Automobile Manufacturers,FR,Europe,https://www.nissan-global.com/EN/DOCUMENT/PDF/SR/2019/SR19_E_All.pdf,2019.0
RNO.PA,Renault,Consumer Discretionary,Automobile Manufacturers,FR,Europe,https://www.nissan-global.com/EN/DOCUMENT/PDF/SR/2017/SR17_E_All.pdf,2017.0
RNO.PA,Renault,Consumer Discretionary,Automobile Manufacturers,FR,Europe,https://group.mercedes-benz.com/documents/sustainability/reports/daimler-sustainability-report-2013.pdf,2013.0
RNO.PA,Renault,Consumer Discretionary,Automobile Manufacturers,FR,Europe,https://www.stellantis.com/content/dam/stellantis-corporate/sustainability/csr-disclosure/stellantis/2021/Stellantis_2021_CSR_Report.pdf,2021.0
SAF.PA,Safran,Industrials,Aerospace & Defense,FR,Europe,https://www.safran-group.com/sites/default/files/2021-07/safr_ri-2020_uk_0.pdf,2021.0
SAF.PA,Safran,Industrials,Aerospace & Defense,FR,Europe,https://www.safran-group.com/sites/default/files/2021-07/safran_deu_2019_uk_mel_2.pdf,2019.0
SAF.PA,Safran,Industrials,Aerospace & Defense,FR,Europe,https://www.safran-group.com/sites/default/files/2023-04/SAFRAN_RI-2022_UK_MEL.pdf,2023.0
SAF.PA,Safran,Industrials,Aerospace & Defense,FR,Europe,https://www.safran-group.com/sites/default/files/2022-04/SAFR_RI-2021_UK.pdf,2022.0
SAF.PA,Safran,Industrials,Aerospace & Defense,FR,Europe,https://www.safran-group.com/sites/default/files/2024-03/2023-safran-integrated-report.pdf,2024.0
SAF.PA,Safran,Industrials,Aerospace & Defense,FR,Europe,https://www.airbus.com/sites/g/files/jlcbta136/files/2021-07/airbus-group-crs-2014.pdf,2014.0
SGO.PA,Saint-Gobain,Industrials,Building Products,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/saint-gobain_2022.pdf,2022.0
SAN.PA,Sanofi,Health Care,Pharmaceuticals,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SNY_2018.pdf,2018.0
SAN.PA,Sanofi,Health Care,Pharmaceuticals,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SNY_2020.pdf,2020.0
SAN.PA,Sanofi,Health Care,Pharmaceuticals,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SNY_2019.pdf,2019.0
SAN.PA,Sanofi,Health Care,Pharmaceuticals,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SNY_2021.pdf,2021.0
SAN.PA,Sanofi,Health Care,Pharmaceuticals,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_SNY_2022.pdf,2022.0
SU.PA,Schneider Electric,Industrials,Electrical Components & Equipment,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/OTC_SU_2012.pdf,2012.0
SU.PA,Schneider Electric,Industrials,Electrical Components & Equipment,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/OTC_SU_2021.pdf,2021.0
SU.PA,Schneider Electric,Industrials,Electrical Components & Equipment,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/OTC_SU_2010.pdf,2010.0
SU.PA,Schneider Electric,Industrials,Electrical Components & Equipment,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/OTC_SU_2017.pdf,2017.0
SU.PA,Schneider Electric,Industrials,Electrical Components & Equipment,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/OTC_SU_2018.pdf,2018.0
SU.PA,Schneider Electric,Industrials,Electrical Components & Equipment,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/OTC_SU_2022.pdf,2022.0
SU.PA,Schneider Electric,Industrials,Electrical Components & Equipment,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/OTC_SU_2020.pdf,2020.0
SU.PA,Schneider Electric,Industrials,Electrical Components & Equipment,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/OTC_SU_2019.pdf,2019.0
SU.PA,Schneider Electric,Industrials,Electrical Components & Equipment,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/OTC_SU_2013.pdf,2013.0
SU.PA,Schneider Electric,Industrials,Electrical Components & Equipment,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/OTC_SU_2006.pdf,2006.0
SU.PA,Schneider Electric,Industrials,Electrical Components & Equipment,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/OTC_SU_2011.pdf,2011.0
SU.PA,Schneider Electric,Industrials,Electrical Components & Equipment,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/OTC_SU_2016.pdf,2016.0
GLE.PA,Société Générale,Financials,Diversified Banks,FR,Europe,https://www.societegenerale.com/sites/default/files/ddr-2016-depot-amf-11032016-uk.pdf,2016.0
GLE.PA,Société Générale,Financials,Diversified Banks,FR,Europe,https://www.societegenerale.com/sites/default/files/documents/2023-05/integrated-report-2022-2023.pdf,2023.0
GLE.PA,Société Générale,Financials,Diversified Banks,FR,Europe,https://www.societegenerale.com/sites/default/files/documents/CSR/societe-generale-climate-disclosure-report-december-2021-en.pdf,2021.0
GLE.PA,Société Générale,Financials,Diversified Banks,FR,Europe,https://www.societegenerale.com/sites/default/files/documents/societe-generale-ddr2013-uk.pdf,2013.0
GLE.PA,Société Générale,Financials,Diversified Banks,FR,Europe,https://www.airbus.com/sites/g/files/jlcbta136/files/2021-07/airbus-group-crs-2014.pdf,2014.0
GLE.PA,Société Générale,Financials,Diversified Banks,FR,Europe,https://www.baxter.com/sites/g/files/ebysai746/files/2020-06/Baxter%202019%20Corporate%20Responsibility%20Report%20_1.pdf,2020.0
GLE.PA,Société Générale,Financials,Diversified Banks,FR,Europe,https://www.societegenerale.com/sites/default/files/documents/Investisseurs/sg-approach-to-sustainability-june2019.pdf,2019.0
GLE.PA,Société Générale,Financials,Diversified Banks,FR,Europe,https://group.dhl.com/content/dam/deutschepostdhl/en/media-center/responsibility/dpdhl-corporate-responsibility-report-2015.pdf,2015.0
STLAP.PA,Stellantis,Consumer Discretionary,Automobile Manufacturers,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/f/NYSE_FCAU_2018.pdf,2018.0
STLAP.PA,Stellantis,Consumer Discretionary,Automobile Manufacturers,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/f/NYSE_FCAU_2016.pdf,2016.0
STLAP.PA,Stellantis,Consumer Discretionary,Automobile Manufacturers,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STLA_2019.pdf,2019.0
STLAP.PA,Stellantis,Consumer Discretionary,Automobile Manufacturers,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STLA_2022.pdf,2022.0
STLAP.PA,Stellantis,Consumer Discretionary,Automobile Manufacturers,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STLA_2020.pdf,2020.0
STLAP.PA,Stellantis,Consumer Discretionary,Automobile Manufacturers,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/f/NYSE_FCAU_2017.pdf,2017.0
STLAP.PA,Stellantis,Consumer Discretionary,Automobile Manufacturers,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/f/NYSE_FCAU_2015.pdf,2015.0
STLAP.PA,Stellantis,Consumer Discretionary,Automobile Manufacturers,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/f/NYSE_FCAU_2014.pdf,2014.0
STLAP.PA,Stellantis,Consumer Discretionary,Automobile Manufacturers,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STLA_2021.pdf,2021.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2012.pdf,2012.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2001.pdf,2001.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2002.pdf,2002.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2021.pdf,2021.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2017.pdf,2017.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2003.pdf,2003.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2013.pdf,2013.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2019.pdf,2019.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2006.pdf,2006.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2008.pdf,2008.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2020.pdf,2020.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2010.pdf,2010.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2015.pdf,2015.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2011.pdf,2011.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2023.pdf,2023.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_1999.pdf,1999.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2007.pdf,2007.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_1998.pdf,1998.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2004.pdf,2004.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2009.pdf,2009.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2014.pdf,2014.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2005.pdf,2005.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2022.pdf,2022.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2018.pdf,2018.0
STMPA.PA,STMicroelectronics,Technology,Semiconductors,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/s/NYSE_STM_2000.pdf,2000.0
TEP.PA,Teleperformance,Communication Services,Outsourcing,FR,Europe,https://www.tpinfinity.com/media/j3klegag/teleperformance-presentation-h1-2023-roadshow-def.pdf,2023.0
TEP.PA,Teleperformance,Communication Services,Outsourcing,FR,Europe,https://www.hfsresearch.com/wp-content/uploads/pdf/HFS-OneOffice-Awards-2022-Sus-Teleperformance-May-10.pdf,2022.0
TEP.PA,Teleperformance,Communication Services,Outsourcing,FR,Europe,https://www.teleperformanceitalia.it/wp-content/uploads/2024/10/sustainability-report-2023-v1.pdf,2024.0
TEP.PA,Teleperformance,Communication Services,Outsourcing,FR,Europe,https://www.teleperformanceitalia.it/wp-content/uploads/2022/11/TP-ITALIA-SUSTAINABILITY-REPORT-2021.pdf,2021.0
HO.PA,Thales,Industrials,Aerospace & Defense,FR,Europe,https://www2.thalesgroup.com/2024/rapport-integre/files/thales-integrated-report-2023-en.pdf,2024.0
HO.PA,Thales,Industrials,Aerospace & Defense,FR,Europe,https://thalesgroup.cn/sites/default/files/2017-08/Thales%202016%20CR%20Integrated%20Report%20%28accessible%20version%29.pdf,2017.0
TTE.PA,TotalEnergies,Energy,Integrated Oil & Gas,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TTE_2021.pdf,2021.0
TTE.PA,TotalEnergies,Energy,Integrated Oil & Gas,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TTE_2023.pdf,2023.0
TTE.PA,TotalEnergies,Energy,Integrated Oil & Gas,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TTE_2019.pdf,2019.0
TTE.PA,TotalEnergies,Energy,Integrated Oil & Gas,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TTE_2017.pdf,2017.0
TTE.PA,TotalEnergies,Energy,Integrated Oil & Gas,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TTE_2018.pdf,2018.0
TTE.PA,TotalEnergies,Energy,Integrated Oil & Gas,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TTE_2020.pdf,2020.0
TTE.PA,TotalEnergies,Energy,Integrated Oil & Gas,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/t/NYSE_TTE_2022.pdf,2022.0
URW.PA,Unibail-Rodamco-Westfield,Real Estate,Retail REITs,FR,Europe,https://www.wsp.com/-/media/Campaign/Global/Document/sustainability-report-2017/sustainability-report-wsp-2017.pdf,2017.0
URW.PA,Unibail-Rodamco-Westfield,Real Estate,Retail REITs,FR,Europe,https://resources.urw.com/01_URW-Homepage/Full-Year-Results-2019/2019-Full-year-Results.pdf,2019.0
URW.PA,Unibail-Rodamco-Westfield,Real Estate,Retail REITs,FR,Europe,https://cmuk.westfield.com/-/media/Corporate~o~Sites/Unibail-Rodamco-Corporate/Files/Homepage/INVESTORS/Financing-Activity/Sustainable-Financing/Allocation-Impact-reports/20200324-Allocation-impact-reports-2019_onlyEN.pdf,2020.0
URW.PA,Unibail-Rodamco-Westfield,Real Estate,Retail REITs,FR,Europe,https://cmuk.westfield.com/-/media/Corporate~o~Sites/Unibail-Rodamco-Corporate/Files/Homepage/INVESTORS/Regulated-Information/Registration-Documents/2024_3/20240319-Universal-Registration-Document_EN3.pdf,2024.0
URW.PA,Unibail-Rodamco-Westfield,Real Estate,Retail REITs,FR,Europe,https://www.wellington.com/content/dam/wellington/pdf/en/2021-sustainability-report.pdf,2021.0
VIE.PA,Veolia,Industrials,Multi-Utilities,FR,Europe,https://www.veolia.com/sites/g/files/dvc4206/files/document/2023/08/veolia-esg-multifaceted-performance-progress-report-2023.pdf,2023.0
VIE.PA,Veolia,Industrials,Multi-Utilities,FR,Europe,https://www.cityofflint.com/wp-content/uploads/Veolia-REPORT-Flint-Water-Quality-201503121.pdf,3121.0
VIE.PA,Veolia,Industrials,Multi-Utilities,FR,Europe,https://info.veolianorthamerica.com/hubfs/offers/publications/ess/regulatory-updates/2013/regulatory-update-2013-08.pdf,2013.0
VIE.PA,Veolia,Industrials,Multi-Utilities,FR,Europe,https://info.veolianorthamerica.com/hubfs/offers/publications/vna/2021/veolia-corporate-social-responsibility-report-2020.pdf,2020.0
DG.PA,Vinci,Industrials,Construction & Engineering,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/vinci_2019.pdf,2019.0
DG.PA,Vinci,Industrials,Construction & Engineering,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/vinci_2015.pdf,2015.0
DG.PA,Vinci,Industrials,Construction & Engineering,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/vinci_2014.pdf,2014.0
DG.PA,Vinci,Industrials,Construction & Engineering,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/vinci_2012.pdf,2012.0
DG.PA,Vinci,Industrials,Construction & Engineering,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/vinci_2022.pdf,2022.0
DG.PA,Vinci,Industrials,Construction & Engineering,FR,Europe,https://www.responsibilityreports.com/HostedData/ResponsibilityReportArchive/v/vinci_2017.pdf,2017.0
